recording_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
01d36def5,-5.085920715332032,-6.295823478698731,-3.172636914253235,-2.224186396598816,-6.358676624298096,2.820851230621338,-3.692727565765381,-0.006519460678100586,-6.309309387207032,-3.0982638359069825,-2.6287707090377808,-3.720042657852173,-4.522980165481568,-7.460951805114746,-5.078184318542481,-5.104106712341308,-4.911725759506226,-4.311691236495972,-5.6945984840393065,-3.932376432418823,-2.6316867589950563,-7.0046649932861325,-3.2179996252059935,-2.7449769020080566
01fefebcb,-4.812571907043457,-5.645164680480957,-5.180473661422729,2.6855032682418822,-5.836438751220703,-1.4255860686302184,-6.264328956604004,-3.778928756713867,-6.650799369812011,-2.6930799007415773,-7.06249589920044,-5.130019283294677,-0.3016620099544525,-5.1763957977294925,-1.6105077147483826,-4.570314502716064,-5.107901859283447,-5.917687320709229,0.5818012405186892,-6.317117404937744,-4.65925087928772,-6.04523115158081,-4.782815551757812,-4.890117645263672
0208fec47,-11.958712196350097,-11.145411682128906,-10.450185203552246,-2.6559134125709534,-12.197074127197265,-9.5619460105896,-8.759512615203857,-2.972091519832611,-12.343590354919433,-6.752275848388672,-8.6411301612854,2.4422905921936033,-11.74120635986328,-9.124283409118652,-6.548221206665039,3.705320084095001,-6.756013679504394,-5.561926364898682,-10.918905258178711,-8.638797950744628,-4.695677328109741,-12.050440979003906,-8.893565464019776,-7.823202323913574
0232841d4,-7.034056758880615,-6.465232944488525,-8.660701656341553,-2.939662051200867,-6.913954544067383,-5.6111180782318115,-10.26898422241211,-5.7194414138793945,-7.978087425231934,-6.263223505020141,-10.016408729553223,-8.32013750076294,-7.3539129257202145,2.3315150499343873,4.9610848903656,-6.30422534942627,-10.043820571899413,-10.686551284790038,-0.6760631561279297,-9.164600563049316,-9.341175746917724,-4.850771570205689,-7.185559940338135,-7.030227088928223
02c30604d,-8.259140300750733,-6.100752067565918,-3.5888559579849244,0.9716090321540832,-6.9573742866516115,-4.675939464569092,-5.6037599563598635,3.3255234241485594,-7.96413402557373,-3.895506572723389,-4.258166933059693,-4.224474000930786,-5.179920053482055,-6.870798873901367,-5.3589660167694095,-3.320666265487671,-1.766730660200119,-4.455153560638427,-7.5091657638549805,-5.334248161315918,-3.216758704185486,-7.278687381744385,3.3244513273239136,-1.1447118021547795
02dbcc383,-4.852822399139404,-5.765528964996338,-5.88343620300293,-0.9237541913986206,-7.061351203918457,-4.055475330352783,-8.695626068115235,-6.3303791046142575,-7.206083583831787,-6.2786003112792965,-8.842388343811034,-8.185476398468017,4.37156229019165,-5.448087310791015,-7.466861057281494,-7.549602127075195,-7.556904888153076,-9.036781692504883,-2.1368254721164703,-8.637318420410157,-8.85937042236328,-7.287580299377441,-3.879762202873826,-4.870755958557129
0303dee3c,-7.934439563751221,0.3170334041118622,-4.749996709823609,-2.1840328693389894,-7.1993821144104,-6.7434416770935055,-7.376215267181396,-3.020313787460327,-6.315001392364502,-5.41934175491333,-5.096541547775269,-4.5774026870727536,-7.490546989440918,-6.502167987823486,3.596786117553711,-7.492201805114746,-2.7540260151028635,-5.607312440872192,-7.300638103485108,-7.206917572021484,-6.424247741699219,-4.500838327407837,-4.66672830581665,-4.539547491073608
034f46152,-4.420837926864624,-5.372779750823975,-1.3081989526748656,1.8510147690773011,-5.63032808303833,1.2876925230026246,-3.469453239440918,-4.316071176528931,-6.75667552947998,-4.166333198547363,-4.071114158630371,-4.2023012161254885,1.6429584085941316,-6.135185623168946,-5.2476380348205565,-5.751764106750488,-3.555619502067566,-3.577334129810333,-3.5562243938446043,-2.6283575773239134,-5.055601119995117,-5.7266205787658695,-4.321998929977417,-3.215904641151428
037460d90,-7.722166919708252,-1.030233394727111,-8.094929409027099,-0.5362295746803284,-6.7097447395324705,-7.185753440856933,-9.511057949066162,-5.515232944488526,-6.078883075714112,-5.4010378360748295,-6.27078914642334,-7.255810785293579,-5.220366764068603,-4.389755201339722,-7.33921537399292,-7.732135391235351,2.7773156087845563,-5.86217737197876,-5.544246959686279,-8.218833827972412,-7.189285659790039,-4.894050550460816,-6.901037788391113,-7.103970241546631
039395460,-3.129089665412903,-1.5153050422668457,-2.2410173177719117,1.0017921149730682,-5.575941944122315,-0.9147934436798095,-0.8583011776208878,-1.8270646333694458,-4.649601936340332,-2.0545481204986573,-0.8511946082115174,-1.514388120174408,-2.8161406993865965,-5.422481441497803,-3.281063413619995,-4.40631251335144,-3.2955241203308105,-0.725746688246727,-1.1989536523818969,-2.5334598779678346,-1.8760394334793091,-5.437268447875977,-1.5889281034469604,-1.1607340216636657
039892ae3,-6.594145107269287,-2.8214147329330443,-5.84846830368042,-0.5473502218723298,-8.134479331970216,-4.639454555511475,-5.79716010093689,1.7956406831741334,-7.393351459503174,-4.359135532379151,-6.203375339508057,-5.359382677078247,-5.626599597930908,-5.885483646392823,-5.97747106552124,-2.02565393447876,0.2766236126422882,-5.3692169189453125,-8.304403114318848,-6.170510387420654,-4.07021050453186,-7.742147827148438,-5.135937070846557,-4.54232931137085
03a06a709,-5.316415309906006,-7.160600757598877,-3.880255031585693,-1.534977799654007,-6.619270896911621,-1.4385561168193817,-0.8814703345298767,-5.07644739151001,-7.624314022064209,-3.0844321727752684,-3.602774143218994,-4.10491099357605,-4.002157402038574,-8.341594982147218,-4.731481456756592,-5.965475559234619,-5.098315906524658,-3.7720852851867677,-3.54858717918396,-3.489597797393799,-3.743744468688965,-7.456028461456299,-2.8838982582092285,-2.62312536239624
03a9a5b2a,-0.5727550983428954,-5.510777473449707,-5.241099309921265,-0.633494570851326,-5.732323360443115,-2.8487922668457033,-6.414918518066406,-5.322032070159912,-5.910619831085206,-5.0791308879852295,-6.655112457275391,-6.563180637359619,2.4923866271972654,-4.183637237548828,-6.1015064239501955,-6.106268310546875,-6.802645874023438,-7.356042671203613,0.3168203353881836,-6.804114818572998,-7.300540733337402,-5.457233238220215,-4.27931809425354,-3.626993942260742
03d0c7428,-3.751998853683472,-5.673915195465088,-4.42787275314331,0.9135511755943299,-5.46615514755249,-3.0464706897735594,-5.149450635910034,-4.92982063293457,-6.36330213546753,-4.908542823791504,-6.357412528991699,-5.572910165786743,3.5032893657684325,-5.866544914245606,-5.047240304946899,-5.514203357696533,-5.336896228790283,-5.964711666107178,-0.6978265468031168,-6.89589262008667,-6.699685764312744,-4.214771509170532,-4.2385424137115475,-3.9210073471069338
03f5a4505,-3.47804479598999,-5.694413423538208,-4.457864093780517,-1.1130426406860352,-6.021176910400391,-3.804285430908203,-6.301808452606201,-5.541678524017334,-5.378426265716553,-4.239779853820801,-6.575906753540039,-6.379946613311768,4.48461275100708,-6.017780590057373,-6.859738731384278,-6.558815765380859,-6.323615550994873,-6.9847766876220705,-2.5434072256088256,-6.334851837158203,-6.969141864776612,-6.464942550659179,-4.532660102844238,-1.7071308732032775
03f8931a1,-9.814325904846191,-8.365883159637452,-5.078637886047363,-1.91445449590683,-10.501271057128907,-6.529401683807373,-6.301800918579102,2.5345136165618896,-10.091229438781738,-5.565768480300903,-5.4691996574401855,2.6696946144104006,-8.823978042602539,-8.862293243408203,-5.205339574813843,-4.165135478973388,0.04863201975822449,-4.3679078102111815,-9.787913513183593,-5.643509817123413,-3.9099734306335447,-10.130773735046386,-7.107924365997315,-3.0057032823562624
04053cd3e,1.0537166118621826,1.2931474924087525,-7.861039829254151,-2.611286163330078,-3.3828220844268797,-6.2635832786560055,-8.811182117462158,-8.264684772491455,-3.5688652873039244,-6.141891956329346,-8.991866302490234,-9.216145038604736,3.7924821853637694,-5.303653240203857,-6.935375499725342,-8.23465337753296,-7.425167751312256,-10.785006523132324,0.5431487828493118,-9.284564018249512,-10.288065719604493,-6.202718067169189,-5.00967378616333,-5.3474630355834964
040d4f0d5,-6.009065246582031,-5.905844688415527,-7.499945449829101,-1.7296797394752503,-2.3627620697021485,-4.8528275966644285,-5.941827201843262,-4.7128153324127195,-6.663726139068603,-0.9996097445487976,-7.778460884094239,-4.380565643310547,-6.141486167907715,-2.609928488731384,3.8386538505554197,-5.132759428024292,-8.627004623413086,-2.792694807052612,0.014454126358032227,-7.794482898712158,-6.491719818115234,-3.9232997417449953,-6.341948223114014,-5.276286697387695
042a6c838,-6.844263744354248,0.3564079105854035,-5.769403743743896,0.5295302271842957,-3.402354210615158,-5.847575759887695,-7.607273578643799,-1.3722949355840683,-6.933238410949707,-4.838222169876099,-6.426430797576904,-5.873955249786377,-4.186382246017456,-1.4546732544898986,-4.210192728042602,-3.7928868770599364,-2.74807186126709,-6.883057689666748,-5.359182739257813,-7.326389408111572,-6.398451328277588,-3.3281948804855346,-4.579317855834961,-4.816874980926514
044173e0d,-5.285701560974121,-6.5384753227233885,-4.842684364318847,-1.7166096806526183,-6.877127265930175,-0.39327861070632925,-5.328854560852051,-3.764107418060303,-7.0629325866699215,-3.4936716556549072,-5.148404884338379,-4.487889552116394,-4.638393497467041,-6.788075256347656,-4.796602630615235,-4.704162120819092,-5.073231601715088,-4.961473226547241,-3.3566811084747314,-5.032893276214599,-2.280893158912659,-7.411306667327881,-4.201446485519409,-3.4137836933135985
04496d53a,-5.97956075668335,-5.979843425750732,-5.193289375305175,-1.5696937680244445,-7.487089061737061,-3.1038107872009273,-2.823969602584839,2.436953616142273,-7.322885990142822,-4.561896228790284,-4.416861248016358,-3.35528507232666,-5.440534448623657,-5.2894909381866455,-4.707723712921142,-2.6776952743530273,0.2813316941261292,-3.647259998321533,-6.920879554748535,-3.8281702041625976,-2.697674512863159,-7.77987003326416,-3.2576281070709228,-2.169186067581177
0465bce22,-7.651307392120361,-6.084246063232422,-6.3222975730896,-1.2216170370578765,-4.587549710273743,-5.482343959808349,-8.088000297546387,-3.73915114402771,-7.642718029022217,-5.7950966358184814,-7.5026147842407225,-6.0196836471557615,-3.9718185484409334,-3.8904054164886475,4.189630031585693,-2.4785278260707857,-7.2447052001953125,-7.446059989929199,-3.6400511503219604,-8.073984718322754,-6.990575981140137,-3.3284262895584105,-6.085560035705567,-5.704285621643066
047a7c4bf,-4.996097755432129,-6.259615516662597,-3.8516260623931884,0.6927477717399597,-5.349235773086548,3.088277721405029,-2.392367270588875,-3.923521041870117,-7.113059329986572,-2.858735705912113,-3.386098790168762,-1.3234252095222474,-2.4302825689315797,-6.40378589630127,-4.651538324356079,-5.719083213806153,-4.830009174346924,-4.632443428039551,-4.816849184036255,-4.289770936965942,-3.9047975540161133,-6.0721869468688965,-4.05573263168335,5.096107101440429
048b0a17d,-3.8859580993652343,-4.859874725341797,-4.082158041000366,-0.7111437559127808,-3.2026262268424035,3.280444383621216,-0.8697237730026245,-3.2305533409118654,-5.121930122375488,-3.6154492855072022,-3.1531746864318846,-4.105186414718628,-2.5069935083389283,-5.823445796966553,-4.490264368057251,-5.846362686157226,-5.427893447875976,-3.9833600521087646,-1.0242743343114853,-3.272013235092163,-3.5858261585235596,-4.661984825134278,-2.456030035018921,6.1322705268859865
048b8700d,-6.496556377410888,-5.936727809906006,-5.54461545944214,-1.679855066537857,-6.328332567214966,-3.0191901683807374,0.900976037979126,-1.1132504142820836,-7.0740663528442385,-2.556298828125,-2.9514517307281496,3.652120351791382,-5.016389656066894,-7.681171607971192,-3.5635874271392822,-4.550201272964477,-2.1039093255996706,-1.6352452397346497,-6.220686435699463,-4.5054919719696045,-0.47604846954345703,-6.8691308975219725,-3.588123893737793,-0.4547729268670082
04997b478,-8.28356637954712,-0.6949415266513824,-8.80469207763672,-1.3028558798134326,-6.369948673248291,-8.47579984664917,-9.780938148498535,-6.480841541290284,-7.111168670654297,-5.326969337463379,-7.617815589904785,-8.710448360443115,-5.589710426330567,-3.678901767730713,-7.254734897613526,-7.920231437683105,6.371751689910889,-7.535512065887451,-7.183757686614991,-8.875336074829102,-7.941936206817627,-4.697570323944092,-7.080854320526123,-7.559582996368408
04aa83271,-6.374315452575684,1.6438929855823516,-6.307677841186523,-1.6825193881988525,-8.45245294570923,-6.530668544769287,-7.678542613983154,-5.097316932678223,-7.336054134368896,-6.388637828826904,-6.824644279479981,-6.63427505493164,-6.809755420684814,-5.2791101932525635,-6.281559753417969,-6.3287660598754885,5.182362961769104,-6.162590551376343,-7.770916271209717,-7.464253330230713,-7.632803535461425,-7.145281505584717,-5.0186951637268065,-6.857412338256836
04aef0297,-7.658312702178955,-5.527981948852539,-8.597597789764404,-3.2209942817687987,-3.754962944984437,-6.354808235168457,-9.440481376647949,-6.034984874725342,-6.529757785797119,-7.019429016113281,-8.712998962402343,-7.000520324707031,-7.120320415496826,-3.0033788204193117,4.023570919036866,-7.214096260070801,-9.195948219299316,-10.161578559875489,-2.7061601281166077,-9.539359283447265,-9.352024841308594,1.7687505602836608,-5.864062023162842,-6.501245021820068
04e21ba1b,-6.79564151763916,-5.115607833862304,-6.3680132865905765,-1.6981074690818787,-6.942956638336182,-3.616815137863159,-2.0663858473300936,-2.939515542984009,-7.4435498237609865,-4.563076114654541,-2.3679513335227966,-5.069470596313477,-5.364803647994995,-6.989489936828614,-4.421371936798096,-4.70666732788086,-0.4634062010794878,-2.091472637653351,-5.977220344543457,-4.293853044509888,-1.9874855548143386,-6.396601867675781,-3.738003635406494,-3.4305647373199464
04f07f088,-5.8916428565979,-0.33009369373321534,-4.871721959114074,-0.288255137205124,1.7885454595088959,-5.0327283382415775,-7.672312450408936,-3.736754560470581,-4.850451946258545,-5.264981651306153,-6.927373695373535,-7.273750305175781,-4.318232727050781,-1.9795361042022706,-3.6174124240875245,-6.071190929412841,-5.05079493522644,-7.944091415405273,-3.9151668548583984,-7.401591491699219,-7.934741973876953,0.9488070130348205,-4.34836483001709,-4.965799856185913
052b35029,-5.851585865020752,-5.0873212814331055,-0.3335190534591675,1.3702820897102357,-6.729483222961425,-0.617287427186966,-2.9150930523872374,0.7030411481857299,-6.985549068450927,-3.414519786834717,-0.3082579135894775,-3.4883452892303466,-4.0612709522247314,-6.170095348358155,-4.724038314819336,-2.582953470945358,-3.298794317245483,-3.7960443019866945,-5.740689086914062,-1.2932962462306024,-3.4720075607299803,-6.6154743194580075,-3.5530519008636476,-3.6277284145355226
053f5fe34,-7.334494113922119,0.15641278028488156,-8.267729187011719,-3.146195983886719,-7.770039176940918,-7.781844425201416,-8.582176971435548,-4.836253499984741,-7.65282096862793,-3.792194402217865,-7.643695640563965,-5.084917449951172,-8.493934726715088,-6.913774299621582,4.312142944335937,-8.561115550994874,-7.840438938140869,-8.431192207336426,-6.498823070526123,-9.146255683898925,-7.958673095703125,-4.553101491928101,-6.002099418640137,-6.291754722595215
059859ca1,-3.914742410182953,-5.196589946746826,-6.0867430686950685,-1.1917075216770172,-4.3881199836730955,-4.35615234375,-6.677754306793213,-3.0439250469207764,-5.979291915893555,-4.98092212677002,-6.982624530792236,-4.211974954605102,-3.9162630081176757,-3.633656930923462,3.244468593597412,0.029651546478271618,-7.145974063873291,-7.218075275421143,-0.6610345005989074,-6.85638198852539,-5.082114744186401,-3.6987932205200194,2.7420803368091584,-3.4215027302503587
05d2c9fbc,-6.399969577789307,-0.9037977367639541,0.30516566932201383,0.867015041410923,-7.9169317245483395,-2.9969656229019166,-5.329932022094726,0.8310542702674866,-7.619112014770508,-3.733095121383667,-5.589995956420898,-3.6058122634887697,-4.907535076141357,-6.064584445953369,-5.196535110473633,-5.138915634155273,-4.2181377649307255,-5.464592742919922,-7.666904544830322,-6.044992542266845,-4.999977684020996,-7.209062480926514,-3.8459089756011964,-2.867750859260559
06011bbad,-6.021656799316406,-6.553878307342529,-4.810784196853637,-3.3219688653945925,-6.187062692642212,-2.2278235912323,-3.1461565613746645,-2.6353214979171753,-7.166016864776611,0.4182440996170043,-2.556559944152832,2.9441750049591064,-5.851252651214599,-6.501487731933594,-3.5989702224731444,-0.43061171770095824,-4.8358207702636715,-2.0041558146476746,-5.7475615501403805,-3.753305721282959,-0.7694590240716934,-6.98666467666626,-2.596306562423706,-1.6356089532375335
06355ced6,-7.386455821990967,-6.108615493774414,-6.0397789478302,-0.7246496617794037,-7.287305736541748,-3.956505870819092,-4.10158748626709,-2.775105619430542,-7.49818115234375,-3.0287553787231447,-0.768873254954815,-2.1256612658500673,-5.650682020187378,-7.63734655380249,-5.039618349075317,-5.6770069122314455,-0.12246416807174683,-2.2421579599380492,-7.177670860290528,-4.886522674560547,-2.0222946643829345,-6.659166526794434,-4.7057520866394045,-3.31508321762085
0637cd357,-4.992279434204102,-5.4321370124816895,-1.8087858483195305,-1.9581329464912414,-5.935538673400879,1.627789956331253,-2.852995014190674,-1.7740137964487075,-5.83909387588501,-3.617072105407715,0.5776345983147622,-2.279617524147034,-4.786847114562988,-6.065406703948975,-3.223149824142456,-3.9722936153411865,-2.178172194957733,-2.8912129163742066,-5.078332328796387,-0.7134038791060447,-2.7441837310791017,-6.223065280914307,-1.967095923423767,-2.1512059926986695
06677c2a1,-1.685668557882309,-6.147923469543457,-6.320810699462891,-0.9220970794558525,-2.966618800163269,-3.3306124925613405,-7.119871711730957,-6.516205787658691,2.9117191791534425,-5.21777982711792,-7.892788314819336,-7.694196605682373,2.604646325111389,-4.3993419170379635,-6.419898986816406,-7.502384090423584,-6.657425498962402,-8.078335952758788,-1.5495228927582505,-7.277998447418213,-8.090600490570068,-4.245037364959717,-5.019664669036866,-4.837456083297729
06d3bbdd6,-4.369552183151245,-5.609305000305175,-5.897560977935791,0.7873241156339645,-5.511937236785888,-4.042426228523254,-8.302701568603515,-6.548850440979004,-5.697651290893555,-5.649588012695313,-8.699632930755616,-8.257862854003907,3.6287342071533204,-3.0336383819580077,-6.646197414398193,-6.551353549957275,-7.320463848114014,-8.558270263671876,0.22146672010421745,-7.508673858642578,-8.228042793273925,-4.27584490776062,-5.615962171554566,-5.409930610656739
06ee4df67,-6.472111701965332,-4.851578903198242,-5.963064861297608,-0.7374794073402883,-4.739038372039795,-4.530472230911255,-5.545237922668457,-0.8044748425483703,-6.1606831550598145,-2.006585943698883,-4.812969112396241,-3.917177677154541,-5.635376739501953,-4.136825275421143,1.9183274269104005,3.7573138236999513,-4.965716361999512,-4.953858280181885,-3.3053805112838743,-6.3762131690979,-3.754456353187561,-2.8478679597377776,-2.921057653427124,-2.638156771659851
0724b938e,-4.1747472286224365,-6.0293913841247555,-4.200274085998535,-2.517358589172363,-5.74546480178833,0.4507114052772523,-0.7763133227825165,-3.737362289428711,-6.1799932479858395,-3.7705028533935545,-1.909686064720154,-3.5635453701019286,-3.6681047916412353,-6.793987560272217,-4.771912240982056,-4.627615880966187,-5.131945514678955,-3.9352548599243162,-4.103847789764404,-2.82909152507782,-3.2317631244659424,-6.52030668258667,-2.574686360359192,5.431832885742187
0728b2d37,-4.443340206146241,-6.552115535736084,-3.7959733963012696,0.5703040540218354,-2.7070705354213715,-0.8719440922141075,-3.3408058643341065,-4.307451629638672,-6.611253833770752,-4.148991107940674,-3.9921152114868166,-4.753899765014649,-2.6623783111572266,-6.348235034942627,-4.870576095581055,-5.638730049133301,-5.498393249511719,-4.005381679534912,-4.213437032699585,-3.8579484939575197,-4.360874223709107,-5.723871898651123,-3.8198874950408936,7.0139467239379885
0769cc41f,-11.216061210632324,-4.825868320465088,-9.460382652282714,-2.172828710079193,-9.666349029541015,-9.24058427810669,-9.67330207824707,-6.370471334457397,-9.329557991027832,-5.994759654998779,-6.354673957824707,-7.089743137359619,-8.647165012359618,-2.859390711784363,-8.172586154937743,-7.153281402587891,8.543016338348389,-4.41833086013794,-10.370141220092773,-7.33364429473877,-7.060792350769043,-8.132307815551759,-8.455781841278077,-8.109354591369629
076d267e9,-4.136204528808594,-6.826955318450928,-6.953252220153809,-1.3539687611162663,-6.3096925735473635,-4.639990139007568,-8.541018295288087,-8.156492519378663,-6.3146843910217285,-6.050133514404297,-8.817932319641113,-8.8273362159729,4.606783723831176,-5.737682580947876,-8.91968231201172,-8.374614048004151,-8.587491035461426,-9.684947776794434,-0.650257071852684,-8.41062650680542,-9.634484100341798,-6.987203788757324,-5.004948711395263,-4.864152908325195
07758f213,-8.375122833251954,-6.742669105529785,-6.472992324829102,-0.6499499738216399,-8.641679668426514,-4.939636659622193,-5.001376533508301,-1.939162293076515,-8.720568943023682,-3.486331033706665,-3.8594451427459715,4.235401058197022,-6.609865283966064,-9.243550491333007,-4.514667606353759,-6.144117069244385,-3.619775342941284,-3.052766299247742,-8.111116790771485,-5.7641044616699215,-0.37394657731056213,-8.319165802001953,-4.788187837600708,-3.182737112045288
07d477123,-1.114108093082905,-5.296019744873047,-5.65689115524292,1.656327486038208,-6.8833616256713865,-2.4543509244918824,-7.207720375061035,-5.115697622299194,3.209763729572296,-4.721090269088745,-7.271554279327392,-7.074628162384033,1.8013876914978026,-6.465543174743653,-5.765031051635742,-7.118684387207031,-5.873054504394531,-7.890448570251465,-1.8773991346359253,-7.635551834106446,-6.943120098114013,-5.765659141540527,-4.120384788513183,-3.282884955406189
07e8a69a4,-4.768898916244507,-6.2745739936828615,-4.696667957305908,-1.1290724664926528,-6.254387664794922,5.121246194839477,-3.92590537071228,-2.512070107460022,-7.0517730712890625,-3.557404375076294,-3.6320664405822756,-4.045186710357666,-4.0292071342468265,-6.096972131729126,-4.855171871185303,-5.152448272705078,-4.801089239120484,-3.1275274395942687,-1.2665643781423568,-2.8324514985084535,-1.9430362105369567,-6.8666078567504885,-3.328266954421997,-1.5468217372894286
0882a07d2,-3.7990973949432374,-5.848529434204101,-5.512450122833252,-2.626305937767029,2.174231243133545,-6.548250389099121,-7.160460948944092,-7.863768672943115,-5.201545143127442,-6.22383222579956,-8.720791625976563,-7.936313247680664,-0.19537361860275265,8.171863842010499,-7.333645343780518,-7.670520687103272,-6.720740795135498,-9.162236499786378,0.0916704773902893,-7.675173282623291,-9.244805431365966,-3.9042968273162844,-5.442200231552124,-5.755512714385986
08aaf51a8,-1.451003122329712,-0.4073890332132578,-4.322140550613403,-0.0419443279504776,-6.104712009429932,-2.3599937200546264,-1.5991344451904297,-2.400997829437256,-3.453062343597412,-3.140330457687378,-2.4000468015670777,-3.5115982055664063,-0.6958694756031036,-3.3536314249038695,-2.415103220939636,2.0266776204109194,-3.7675194263458254,-3.2688992023468018,-4.785005331039429,3.3958756923675537,-1.136314296722412,-5.448814058303833,-3.1888246536254883,4.8619365215301515
08b58f0b0,-5.449874687194824,-5.822826385498047,-3.6982608795166017,1.461735689640045,-5.444999313354492,-1.9799351572990418,-1.3469092428684235,-0.8820731997489929,-6.617380809783936,-3.0738205909729004,-3.673444700241089,-4.06339464187622,-0.9957517504692077,-4.469919204711914,-4.073822784423828,-3.4302462577819823,-3.3000128269195557,-4.215470647811889,-4.457963132858277,-3.7800129413604737,-2.448821783065796,-5.78066987991333,-3.8766658782958983,-2.8086379766464233
